customerID,Region,Monthly tax,TotalCharges
0002-ORFBO,GC,177.99,593.3
3324-OIRTO,EMEA,2186.52,7288.4
5414-OFQCB,APJC,1568.94,5229.8
4967-WPNCF,USA,1339.44,4464.8
8552-OBVRU,GC,1520.415,5068.05
8499-BRXTD,EMEA,120.555,401.85
9154-QDGTH,APJC,1335.555,4451.85
8197-BFWVU,USA,2006.685,6688.95
2577-GVSIL,GC,798.33,2661.1
9367-OIUXP,EMEA,21.915,73.05
6770-UAYGJ,APJC,363.495,1211.65
6463-HHXJR,USA,2109.195,7030.65
7928-VJYAB,GC,306.06,1020.2
1187-WILMM,EMEA,1679.295,5597.65
9776-OJUZI,APJC,1866.99,6223.3
1306-RPWXZ,USA,307.395,1024.65
8949-JTMAY,GC,879.96,2933.2
2774-LVQUS,EMEA,377.49,1258.3
3097-PYWXL,APJC,24.87,82.9
2266-SJNAT,USA,2336.88,7789.6
0869-PAPRP,GC,620.1,2067
4238-JSSWH,EMEA,1035.765,3452.55
2972-YDYUW,APJC,1640.685,5468.95
1104-FEJAM,USA,540.645,1802.15
2809-ILCYT,GC,220.065,733.55
5499-ECUTN,EMEA,906.435,3021.45
4981-FLTMF,APJC,1106.355,3687.85
9121-PHQSR,USA,417.345,1391.15
3113-IWHLC,GC,82.305,274.35
3211-ILJTT,EMEA,364.215,1214.05
4612-THJBS,APJC,1653.195,5510.65
4277-BWBML,USA,396.855,1322.85
4094-NSEDU,GC,592.125,1973.75
0234-TEVTT,EMEA,658.89,2196.3
4304-TSPVK,APJC,2353.065,7843.55
1552-AAGRX,USA,963.57,3211.9
2637-FKFSY,GC,39.045,130.15
9796-MVYXX,EMEA,207.705,692.35
7874-ECPQJ,APJC,25.65,85.5
0020-INWCK,USA,2054.82,6849.4
7089-RKVSZ,GC,61.185,203.95
2683-JXWQQ,EMEA,635.16,2117.2
9548-ZMVTX,APJC,1969.755,6565.85
8739-XNIKG,USA,127.425,424.75
9755-JHNMN,GC,992.055,3306.85
3981-QSVQI,EMEA,50.67,168.9
2789-HQBOU,APJC,76.14,253.8
9424-CMPOG,USA,59.22,197.4
5067-WJEUN,GC,1151.46,3838.2
3450-WXOAT,EMEA,619.545,2065.15
9251-WNSOD,APJC,1519.335,5064.45
6974-DAFLI,USA,342.015,1140.05
2616-UUTFK,GC,734.235,2447.45
7064-JHXCE,EMEA,379.17,1263.9
5103-MHMHY,APJC,13.785,45.95
7989-AWGEH,USA,551.445,1838.15
4373-VVHQL,GC,13.425,44.75
4559-UWIHT,EMEA,355.5,1185
7268-IGMFD,APJC,523.17,1743.9
1846-XWOQN,USA,21.045,70.15
0235-KGSLC,GC,25.665,85.55
6650-BWFRT,EMEA,2558.85,8529.5
9570-KYEUA,APJC,1964.835,6549.45
6993-YGFJV,USA,2341.95,7806.5
2712-SYWAY,GC,7.71,25.7
0730-BGQGF,EMEA,1886.19,6287.3
5498-IBWPI,APJC,975.555,3251.85
9101-NTIXF,USA,15.18,50.6
0013-SMEOE,GC,2371.275,7904.25
9314-QDMDW,EMEA,218.985,729.95
9308-ANMVE,APJC,796.215,2654.05
2884-GBPFB,USA,724.965,2416.55
3757-NJYBX,GC,1056.225,3520.75
3413-DHLPB,EMEA,1790.985,5969.95
7649-PHJVR,APJC,68.04,226.8
6114-TCFID,USA,324.825,1082.75
3787-TRIAL,GC,169.725,565.75
2573-GYRUU,EMEA,1311.225,4370.75
5156-UMKOW,APJC,27.015,90.05
1247-QBVSH,USA,650.82,2169.4
6734-GMPVK,GC,165.18,550.6
9822-OAOVB,EMEA,16.635,55.45
6161-ERDGD,APJC,1890.255,6300.85
1226-JZNKR,USA,48.015,160.05
7318-EIVKO,GC,130.98,436.6
3771-PZOBW,EMEA,534.405,1781.35
5136-KCKGI,APJC,1040.1,3467
8231-BSWXX,USA,1665.75,5552.5
6486-LHTMA,GC,850.65,2835.5
4083-BFNYK,EMEA,1077.375,3591.25
3722-WPXTK,APJC,26.505,88.35
7389-KBFIT,USA,19.125,63.75
7176-WIONM,GC,185.145,617.15
5141-ZUVBH,EMEA,261.075,870.25
1089-HDMKP,APJC,180.375,601.25
7623-HKYRK,USA,33.495,111.65
0310-SUCIN,GC,1813.83,6046.1
5197-PYEPU,EMEA,1177.14,3923.8
2929-ERCFZ,APJC,233.19,777.3
7548-SEPYI,USA,153.735,512.45
8835-VSDSE,GC,42.435,141.45
6619-RPLQZ,EMEA,267.645,892.15
3275-RHRNE,APJC,504.615,1682.05
3503-TYDAY,USA,1019.67,3398.9
6901-GOGZG,GC,1495.455,4984.85
1623-NLDOT,EMEA,433.59,1445.3
7021-XSNYE,APJC,91.665,305.55
9621-OUPYD,USA,152.37,507.9
9898-KZQDZ,GC,1092.135,3640.45
8982-NHAVY,EMEA,802.035,2673.45
4307-KWMXE,APJC,116.94,389.8
0141-YEAYS,USA,720.315,2401.05
2450-ZKEED,GC,195.465,651.55
3694-DELSO,EMEA,46.83,156.1
3893-JRNFS,APJC,838.905,2796.35
9603-OAIHC,USA,21.015,70.05
1133-KXCGE,GC,122.115,407.05
5236-PERKL,EMEA,1939.5,6465
0142-GVYSN,APJC,153.375,511.25
1049-FYSYG,USA,193.815,646.05
7854-FOKSF,GC,10.77,35.9
2519-FAKOD,EMEA,1133.145,3777.15
8406-LNMHF,APJC,1470.945,4903.15
1821-BUCWY,USA,496.155,1653.85
8263-JQAIK,GC,14.25,47.5
0023-UYUPN,EMEA,391.89,1306.3
8314-DPQHL,APJC,139.08,463.6
1465-WCZVT,USA,18.195,60.65
9481-SFCQY,GC,247.455,824.85
6360-SVNWV,EMEA,628.395,2094.65
0567-GGCAC,APJC,131.67,438.9
7089-IVVAZ,USA,254.19,847.3
8884-MRNSU,GC,98.925,329.75
2171-UDMFD,EMEA,202.365,674.55
9050-IKDZA,APJC,48.765,162.55
2205-YMZZJ,USA,164.085,546.95
9802-CAQUT,GC,2366.175,7887.25
1254-IZEYF,EMEA,955.995,3186.65
0187-WZNAB,APJC,591.705,1972.35
9492-TOKRI,USA,458.205,1527.35
1475-VWVDO,GC,147.165,490.55
9221-OTIVJ,EMEA,459.42,1531.4
1357-MVDOZ,APJC,204.975,683.25
7602-MVRMB,USA,2417.655,8058.85
3325-FUYCG,GC,854.22,2847.4
5908-QMGOE,EMEA,340.17,1133.9
1197-BVMVG,APJC,88.335,294.45
5406-KGRMX,USA,515.745,1719.15
8481-YYXWG,GC,138.51,461.7
5968-HYJRZ,EMEA,348.135,1160.45
5198-EFNBM,APJC,1559.94,5199.8
7516-GMHUV,USA,1548.99,5163.3
7140-ADSMJ,GC,48.69,162.3
2230-XTUWL,EMEA,265.005,883.35
7706-YLMQA,APJC,402.45,1341.5
2585-KTFRE,USA,21.135,70.45
7994-UYIVZ,GC,197.835,659.45
2609-IAICY,EMEA,23.145,77.15
1740-CSDJP,APJC,10.575,35.25
7717-BICXI,USA,361.515,1205.05
6559-RAKOZ,GC,1475.37,4917.9
2636-OHFMN,EMEA,60.3,201
4716-MRVEN,APJC,179.79,599.3
2143-LJULT,USA,519.945,1733.15
1323-OOEPC,GC,1544.85,5149.5
3200-MNQTF,EMEA,1403.13,4677.1
6164-HXUGH,APJC,35.79,119.3
5630-IXDXV,USA,1454.73,4849.1
0320-DWVTU,GC,1627.275,5424.25
9135-MGVPY,EMEA,1763.67,5878.9
1212-GLHMD,APJC,73.455,244.85
7878-JGDKK,USA,66.225,220.75
1088-AUUZZ,GC,1278.36,4261.2
0397-GZBBC,EMEA,1672.425,5574.75
6614-YWYSC,APJC,450.525,1501.75
9588-OZDMQ,USA,26.925,89.75
7641-EUYET,GC,1362.36,4541.2
6476-EPYZR,EMEA,76.65,255.5
9921-ZVRHG,APJC,321.6,1072
1174-FGIFN,USA,752.775,2509.25
6620-HVDUJ,GC,432.225,1440.75
4701-MLJPN,EMEA,514.695,1715.65
1032-MAELW,APJC,1600.005,5333.35
7641-TQFHN,USA,1168.605,3895.35
1552-TKMXS,GC,260.97,869.9
9206-GVPEQ,EMEA,212.055,706.85
8622-ZLFKO,APJC,153.675,512.25
1596-BBVTG,USA,790.815,2636.05
6188-UXBBR,GC,244.425,814.75
2333-KWEWW,EMEA,116.58,388.6
5702-SKUOB,APJC,28.035,93.45
1134-YWTYF,USA,416.955,1389.85
6061-GWWAV,GC,868.365,2894.55
0679-TDGAK,EMEA,1207.68,4025.6
6585-WCEWR,APJC,406.32,1354.4
9067-YGSCA,USA,556.92,1856.4
9067-SQTNS,GC,277.8,926
8433-WXGNA,EMEA,56.76,189.2
1776-SPBWV,APJC,204.63,682.1
8735-SDUFN,USA,533.61,1778.7
9668-PUGNU,GC,544.86,1816.2
9405-GPBBG,EMEA,2120.775,7069.25
1926-QUZNN,APJC,552.36,1841.2
3707-GNWHM,USA,22.275,74.25
7016-NVRIC,GC,797.01,2656.7
5829-NVSQN,EMEA,506.835,1689.45
9565-AXSMR,APJC,316.425,1054.75
8922-LIEGH,USA,656.265,2187.55
8869-LIHMK,GC,2200.215,7334.05
8245-UMPYT,EMEA,474.36,1581.2
5186-SAMNZ,APJC,20.85,69.5
0447-RXSGD,USA,721.455,2404.85
4927-WWOOZ,GC,51.435,171.45
5788-YPOEG,EMEA,851.835,2839.45
5373-SFODM,APJC,939.825,3132.75
0661-KBKPA,USA,1182.735,3942.45
9081-WWXKP,GC,262.02,873.4
0784-ZQJZX,EMEA,458.895,1529.65
3133-PZNSR,APJC,2097.48,6991.6
5766-ZJYBB,USA,5.82,19.4
8931-GJJIQ,GC,240.99,803.3
4277-PVRAN,EMEA,203.79,679.3
0022-TCJCI,APJC,837.45,2791.5
0722-SVSFK,USA,214.5,715
3612-YVGSJ,GC,504.48,1681.6
9825-YCXWZ,EMEA,1204.86,4016.2
5397-NSKQG,APJC,984.495,3281.65
8565-HBFNN,USA,2195.13,7317.1
2000-DHJUY,GC,1942.335,6474.45
0203-HHYIJ,EMEA,202.905,676.35
8670-ERCJH,APJC,2449.23,8164.1
7758-UJWYS,USA,397.755,1325.85
2050-ONYDQ,GC,496.455,1654.85
7055-JCGNI,EMEA,2338.785,7795.95
0739-UUAJR,APJC,1185.735,3952.45
4826-DXMUP,USA,748.545,2495.15
0952-KMEEH,GC,369.075,1230.25
7285-KLOTR,EMEA,263.025,876.75
0654-PQKDW,APJC,1279.035,4263.45
7175-NTIXE,USA,597.885,1992.95
7963-SHNDT,GC,594.63,1982.1
9796-BPKIW,EMEA,168.81,562.7
0188-GWFLE,APJC,10.11,33.7
8129-GMVGI,USA,327.03,1090.1
2882-DDZPG,GC,68.235,227.45
3547-LQRIK,EMEA,375.255,1250.85
9137-NOQKA,APJC,11.16,37.2
5843-TTHGI,USA,267.81,892.7
1849-RJYIG,GC,146.325,487.75
8868-GAGIO,EMEA,1114.185,3713.95
4061-UKJWL,APJC,42.51,141.7
5380-XPJNZ,USA,203.46,678.2
8263-QMNTJ,GC,2527.59,8425.3
8178-EYZUO,EMEA,1246.44,4154.8
3230-JCNZS,APJC,2118.495,7061.65
0277-ORXQS,USA,1009.365,3364.55
5130-IEKQT,GC,796.575,2655.25
3230-WYKIR,EMEA,427.635,1425.45
7996-BPXHY,APJC,99.75,332.5
3227-WLKLI,USA,1789.185,5963.95
0407-BDJKB,GC,1722.87,5742.9
2266-FUBDZ,EMEA,83.655,278.85
8237-ULIXL,APJC,561.555,1871.85
9600-UDOPK,USA,859.935,2866.45
8216-AZUUZ,GC,1291.095,4303.65
9153-BTBVV,EMEA,525.9,1753
4074-SJFFA,APJC,16.425,54.75
3269-ATYWD,USA,1127.715,3759.05
5186-PEIZU,GC,185.295,617.65
1074-AMIOH,EMEA,1780.53,5935.1
4910-GMJOT,APJC,28.38,94.6
0354-WYROK,USA,873.39,2911.3
4361-FEBGN,GC,294.885,982.95
7748-UMTRK,EMEA,892.35,2974.5
0380-ZCSBI,APJC,59.61,198.7
7145-FEJWU,USA,382.695,1275.65
6463-MVYRY,GC,1200.9,4003
3969-JQABI,EMEA,1137.48,3791.6
9624-EGDEQ,APJC,243.99,813.3
1051-EQPZR,USA,234.075,780.25
5849-ASHZJ,GC,165.87,552.9
5780-INQIK,EMEA,122.475,408.25
7576-OYWBN,APJC,69.54,231.8
4526-ZJJTM,USA,657.345,2191.15
8384-FZBJK,GC,1683.51,5611.7
3750-RNQKR,EMEA,73.875,246.25
0962-CQPWQ,APJC,388.845,1296.15
3096-YXENJ,USA,2124.855,7082.85
1265-BCFEO,GC,1698.675,5662.25
5837-LXSDN,EMEA,364.635,1215.45
5945-AZYHT,APJC,2356.245,7854.15
8325-QRPZR,USA,157.5,525
6384-VMJHP,GC,1579.56,5265.2
2262-SLNVK,EMEA,21.03,70.1
7730-CLDSV,APJC,2138.835,7129.45
1135-HIORI,USA,2180.085,7266.95
0164-APGRB,GC,2549.01,8496.7
6481-ESCNL,EMEA,863.625,2878.75
1790-NESIO,APJC,78.39,261.3
1550-EENBN,USA,961.68,3205.6
5539-TMZLF,GC,20.925,69.75
4323-SADQS,EMEA,83.775,279.25
4446-BZKHU,APJC,1884.435,6281.45
5202-IVJNU,USA,339.39,1131.3
5976-JCJRH,GC,221.46,738.2
8198-RKSZG,EMEA,341.115,1137.05
0137-OCGAB,APJC,24.06,80.2
3351-NQLDI,USA,1902.435,6341.45
9297-EONCV,GC,2009.16,6697.2
7593-JNWRU,EMEA,78.24,260.8
4588-YBNIB,APJC,5.88,19.6
1069-QJOEE,USA,151.635,505.45
3336-JORSO,GC,1096.635,3655.45
7799-DSEWS,EMEA,389.94,1299.8
8766-PAFNE,APJC,1669.455,5564.85
5315-CKEQK,USA,414.54,1381.8
3130-ICDUP,GC,56.43,188.1
0820-FNRNX,EMEA,323.115,1077.05
0880-FVFWF,APJC,1476.72,4922.4
4611-ANLQC,USA,873.45,2911.5
4213-HKBJO,GC,247.83,826.1
2792-LSHWX,EMEA,25.02,83.4
5028-GZLDO,APJC,42.21,140.7
0014-BMAQU,USA,1613.34,5377.8
6861-XWTWQ,GC,199.635,665.45
9018-PCIOK,EMEA,1085.13,3617.1
4837-QUSFT,APJC,1993.05,6643.5
6877-TJMBR,USA,25.44,84.8
9953-ZMKSM,GC,467.79,1559.3
0907-HQNTS,EMEA,2396.28,7987.6
7665-NKLAV,APJC,464.205,1547.35
6769-DCQLI,USA,1628.055,5426.85
2433-KMEAS,GC,338.205,1127.35
4391-LNRXK,EMEA,642.84,2142.8
8250-ZNGGW,APJC,86.355,287.85
2195-ZRVAX,USA,1213.695,4045.65
3550-SAHFP,GC,827.355,2757.85
2011-TRQYE,EMEA,180,600
8562-GHPPI,APJC,5.94,19.8
5893-PYOLZ,USA,1360.335,4534.45
4986-MXSFP,GC,12.27,40.9
6131-FOYAS,EMEA,628.47,2094.9
3027-YNWZU,APJC,475.44,1584.8
5609-IMCGG,USA,390.795,1302.65
4873-ILOLJ,GC,671.55,2238.5
4727-MCYZG,EMEA,16.665,55.55
9481-WHGWY,APJC,1631.325,5437.75
2725-KXXWT,USA,27.225,90.75
9565-DJPIB,GC,109.695,365.65
4328-VUFWD,EMEA,662.745,2209.15
3301-LSLWQ,APJC,573.645,1912.15
7473-ZBDSN,USA,76.665,255.55
3166-PNEOF,GC,1552.59,5175.3
5639-NTUPK,EMEA,201.195,670.65
8780-YRMTT,APJC,953.175,3177.25
8348-HFYIV,USA,27.105,90.35
5140-FOMCQ,GC,1967.325,6557.75
6242-SGYTS,EMEA,1737.555,5791.85
8166-ORCHU,APJC,916.65,3055.5
8414-OOEEL,USA,1558.83,5196.1
8454-AATJP,GC,2521.5,8405
6849-WLEYG,EMEA,5.925,19.75
4659-NZRUF,APJC,536.775,1789.25
4531-AUZNK,USA,1500.015,5000.05
4191-XOVOM,GC,2013.96,6713.2
2150-OEGBV,EMEA,168.78,562.6
8429-XIBUM,APJC,695.13,2317.1
1855-CFULU,USA,27.435,91.45
4878-BUNFV,GC,248.655,828.85
1872-EBWSC,EMEA,185.205,617.35
2608-BHKFN,APJC,80.07,266.9
7026-YMSBE,USA,187.515,625.05
7341-LXCAF,GC,90.42,301.4
6997-UVGOX,EMEA,1808.97,6029.9
9674-EHPPG,APJC,552.81,1842.7
9462-MJUAW,USA,61.98,206.6
8128-YVJRG,GC,181.41,604.7
5440-VHLUL,EMEA,2215.815,7386.05
5781-BKHOP,APJC,2200.215,7334.05
4283-FUTGF,USA,441.525,1471.75
5213-TWWJU,GC,787.845,2626.15
1569-TTNYJ,EMEA,123.63,412.1
8628-MFKAX,APJC,2483.115,8277.05
2397-BRLOM,USA,175.035,583.45
7629-WIXZF,GC,110.775,369.25
5445-GLVOT,EMEA,314.715,1049.05
3976-HXHCE,APJC,424.44,1414.8
2466-NEJOJ,USA,50.925,169.75
0254-KCJGT,GC,1306.335,4354.45
5472-CVMDX,EMEA,815.76,2719.2
6461-SZMCV,APJC,1909.605,6365.35
8150-QUDFX,USA,15.48,51.6
9508-ILZDG,GC,957.075,3190.25
2346-DJQTB,EMEA,243.75,812.5
1697-LYYYX,APJC,343.14,1143.8
1942-OQFRW,USA,13.2,44
4749-VFKVB,GC,15.03,50.1
9640-ZSLDC,EMEA,989.1,3297
4231-LZUYM,APJC,566.1,1887
7598-UAASY,USA,45.54,151.8
7938-OUHIO,GC,88.095,293.65
8510-AWCXC,EMEA,392.43,1308.1
6128-AQBMT,APJC,664.62,2215.4
3594-BDSOA,USA,144.84,482.8
0431-APWVY,GC,779.685,2598.95
5133-VRSAB,EMEA,64.935,216.45
5996-DAOQL,APJC,6.135,20.45
6838-YAUVY,USA,1519.455,5064.85
0484-JPBRU,GC,298.935,996.45
7883-ROJOC,EMEA,251.895,839.65
0244-LGNFY,APJC,2019.9,6733
7274-CGTOD,USA,785.49,2618.3
4295-YURET,GC,1225.305,4084.35
3426-NIYYL,EMEA,229.65,765.5
8225-BTJAU,APJC,238.065,793.55
4635-EJYPD,USA,184.185,613.95
1866-ZSLJM,GC,120.855,402.85
4636-TVXVG,EMEA,373.44,1244.8
4236-UJPWO,APJC,13.92,46.4
9392-XBGTD,USA,174.555,581.85
3387-VATUS,GC,138.84,462.8
6402-SSEJG,EMEA,462.06,1540.2
1143-NMNQJ,APJC,50.94,169.8
1169-SAOCL,USA,1550.43,5168.1
1110-KYLGQ,GC,2034.03,6780.1
9929-PLVPA,EMEA,28.35,94.5
3518-PZXZQ,APJC,16.59,55.3
2371-JUNGC,USA,62.4,208
7693-QPEFS,GC,1148.925,3829.75
0924-BJCRC,EMEA,1588.38,5294.6
5074-FBGHB,APJC,2066.94,6889.8
2351-BKRZW,USA,976.305,3254.35
4455-BFSPD,GC,1915.17,6383.9
0415-MOSGF,EMEA,13.32,44.4
1724-BQUHA,APJC,143.31,477.7
3948-KXDUF,USA,1334.265,4447.55
2323-ARSVR,GC,2196.315,7321.05
0815-MFZGM,EMEA,1240.5,4135
4826-XTSOH,APJC,25.815,86.05
5480-XTFFL,USA,209.31,697.7
8295-FHIVV,GC,50.595,168.65
2495-INZWQ,EMEA,52.29,174.3
9086-YJYXS,APJC,826.14,2753.8
1179-INLAT,USA,20.775,69.25
7909-FIOIY,GC,130.44,434.8
4139-SUGLD,EMEA,323.25,1077.5
6857-VWJDT,APJC,28.695,95.65
6351-SCJKT,USA,32.175,107.25
5468-BPMMO,GC,255.36,851.2
5624-BQSSA,EMEA,6.285,20.95
0197-PNKNK,APJC,1754.58,5848.6
2439-QKJUL,USA,32.94,109.8
1194-SPVSP,GC,5.895,19.65
9534-NSXEM,EMEA,178.65,595.5
2408-WITXK,APJC,98.94,329.8
8929-KSWIH,USA,754.05,2513.5
2250-IVBWA,GC,1540.605,5135.35
1810-MVMAI,EMEA,600.06,2000.2
9506-UXUSK,APJC,279.525,931.75
1229-RCALF,USA,2218.845,7396.15
3572-UOLYZ,GC,1187.655,3958.85
1429-UYJSV,EMEA,78.27,260.9
5577-OTWWW,APJC,89.19,297.3
6100-QQHEB,USA,454.53,1515.1
6366-XIVKZ,GC,245.04,816.8
3470-OBUET,EMEA,1460.52,4868.4
2770-NSVDG,APJC,206.4,688
9375-MHRRS,USA,86.505,288.35
2634-HCZGT,GC,968.895,3229.65
7503-QQRVF,EMEA,353.475,1178.25
4860-YZGZM,APJC,55.62,185.4
6599-GZWCM,USA,289.875,966.25
2691-NZETQ,GC,227.58,758.6
4404-HIBDJ,EMEA,559.14,1863.8
5533-NHFRF,APJC,79.74,265.8
7037-MTYVW,USA,989.1,3297
4760-THGOT,GC,1232.19,4107.3
7295-JOMMD,EMEA,118.89,396.3
4016-BJKTZ,APJC,842.715,2809.05
6584-VQMYT,USA,470.265,1567.55
9838-BFCQT,GC,555.435,1851.45
2790-XUYMV,EMEA,1808.685,6028.95
0581-MDMPW,APJC,621.825,2072.75
5013-SBUIH,USA,1665.345,5551.15
1023-BQXZE,GC,1295.205,4317.35
9163-GHAYE,EMEA,221.04,736.8
3904-UKFRE,APJC,100.845,336.15
5353-WILCI,USA,456.795,1522.65
0709-TVGUR,GC,186.87,622.9
0058-EVZWM,EMEA,1487.88,4959.6
6023-YEBUP,APJC,98.985,329.95
7209-JCUDS,USA,314.655,1048.85
7009-PCARS,GC,300.45,1001.5
0519-DRGTI,EMEA,132.78,442.6
1017-FBQMM,APJC,2011.05,6703.5
3001-CBHLQ,USA,1005.465,3351.55
1985-MBRYP,GC,233.775,779.25
6158-DWPZT,EMEA,77.94,259.8
9372-TXXPS,APJC,1045.035,3483.45
3259-QMXUN,USA,1467.15,4890.5
1015-JPFYW,GC,41.025,136.75
6645-MXQJT,EMEA,55.245,184.15
4360-QRAVE,APJC,394.5,1315
8433-WPJTV,USA,2030.13,6767.1
5804-JMYIO,GC,227.385,757.95
3763-GCZHZ,EMEA,2067,6890
6484-LATFU,APJC,497.22,1657.4
7599-NTMDP,USA,902.565,3008.55
0772-GYEQQ,GC,78.615,262.05
0536-ACXIP,EMEA,2449.53,8165.1
0936-NQLJU,APJC,262.665,875.55
4831-EOBFE,USA,794.745,2649.15
1575-KRZZE,GC,66.195,220.65
3251-YMVWZ,EMEA,390.57,1301.9
4102-OQUPX,APJC,22.32,74.4
9170-GYZJC,USA,997.86,3326.2
4884-LEVMQ,GC,237,790
8857-CUPFQ,EMEA,371.295,1237.65
7610-TVOPG,APJC,113.58,378.6
3638-DIMPH,USA,177.795,592.65
1845-ZLLIG,GC,15.045,50.15
8559-WNQZS,EMEA,6.135,20.45
3999-QGRJH,APJC,168.255,560.85
1699-UOTXU,USA,1091.475,3638.25
2454-RPBRZ,GC,318.06,1060.2
0635-WKOLD,EMEA,876.525,2921.75
5993-JSUWV,APJC,1205.235,4017.45
4518-FZBSX,USA,256.47,854.9
5387-ASZNZ,GC,1252.305,4174.35
6988-CJEYV,EMEA,1476.165,4920.55
2002-MZHWP,APJC,6.15,20.5
3097-FQTVJ,USA,243.09,810.3
5465-BUBFA,GC,231.72,772.4
7299-GNVPL,EMEA,581.055,1936.85
9743-DQKQW,APJC,23.94,79.8
1215-VFYVK,USA,60.675,202.25
9371-BITHB,GC,321.15,1070.5
2265-CYWIV,EMEA,104.295,347.65
9093-FPDLG,APJC,299.97,999.9
0541-FITGH,USA,33.93,113.1
6985-HAYWX,GC,604.74,2015.8
7508-KBIMB,EMEA,436.275,1454.25
6838-HVLXG,APJC,74.01,246.7
2277-DJJDL,USA,1805.37,6017.9
1897-OKVMW,GC,1745.235,5817.45
5485-ITNPC,EMEA,1678.59,5595.3
0233-FTHAV,APJC,1429.5,4765
4644-PIZRT,USA,360.495,1201.65
8922-NPKBJ,GC,260.19,867.3
2740-TVLFN,EMEA,15.045,50.15
7771-CFQRQ,APJC,902.175,3007.25
9512-PHSMG,USA,75.825,252.75
6963-EZQEE,GC,1891.95,6306.5
2452-KDRRH,EMEA,2052.315,6841.05
2004-OCQXK,APJC,24.585,81.95
5027-QPKTE,USA,135.33,451.1
4146-SVFUD,GC,13.38,44.6
1564-HJUVY,EMEA,67.86,226.2
3617-XLSGQ,APJC,2124.75,7082.5
7517-LDMPS,USA,305.205,1017.35
7244-KXYZN,GC,158.205,527.35
5226-NOZFC,EMEA,643.95,2146.5
2672-HUYVI,APJC,136.59,455.3
1400-WIVLL,USA,1790.955,5969.85
7508-MYBOG,GC,370.665,1235.55
8148-NLEGT,EMEA,304.275,1014.25
0148-DCDOS,APJC,708.63,2362.1
8347-GDTMP,USA,367.695,1225.65
9992-RRAMN,GC,562.11,1873.7
6746-WAUWT,EMEA,115.95,386.5
0310-MVLET,APJC,1803.015,6010.05
0428-IKYCP,USA,555.195,1850.65
4550-VBOFE,GC,2130.45,7101.5
2187-PKZAY,EMEA,313.02,1043.4
4003-OCTMP,APJC,573.225,1910.75
6652-YFFJO,USA,214.83,716.1
7225-IILWY,GC,505.845,1686.15
5248-RPYWW,EMEA,2014.935,6716.45
7923-IYJWY,APJC,2351.955,7839.85
3170-GWYKC,USA,1871.025,6236.75
5696-QURRL,GC,13.515,45.05
7409-KIUTL,EMEA,21.3,71
9830-ECLEN,APJC,875.955,2919.85
1732-VHUBQ,USA,992.775,3309.25
0495-RVCBF,GC,23.91,79.7
2668-TZSPS,EMEA,6.135,20.45
7854-EDSSA,APJC,376.41,1254.7
8869-TORSS,USA,868.92,2896.4
7446-SFAOA,GC,215.25,717.5
9522-ZSINC,EMEA,76.14,253.8
8234-GSZYK,APJC,333.015,1110.05
6505-OZNPG,USA,104.64,348.8
6164-HAQTX,GC,1166.595,3888.65
0679-IDSTG,EMEA,20.775,69.25
7765-LWVVH,APJC,2052.945,6843.15
1658-TJVOA,USA,135.27,450.9
0953-LGOVU,GC,129.675,432.25
2115-BFTIW,EMEA,530.205,1767.35
4692-NNQRU,APJC,522.735,1742.45
7742-MYPGI,USA,89.205,297.35
0611-DFXKO,GC,546.135,1820.45
7780-OTDSO,EMEA,522.885,1742.95
9619-GSATL,APJC,733.275,2444.25
5622-UEJFI,USA,284.94,949.8
9747-DDZOS,GC,22.05,73.5
0674-DGMAQ,EMEA,891.24,2970.8
6203-HBZPA,APJC,1000.485,3334.95
0484-FFVBJ,USA,603.285,2010.95
0301-FIDRB,GC,1405.29,4684.3
4139-JPIAM,EMEA,654.465,2181.55
2181-TIDSV,APJC,390.975,1303.25
2761-XECQW,USA,111.42,371.4
1936-CZAKF,GC,722.97,2409.9
9453-PATOS,EMEA,1846.62,6155.4
0564-JJHGS,APJC,248.73,829.1
3348-CFRNX,USA,780.87,2602.9
4402-FTBXC,GC,1400.1,4667
1428-GTBJJ,EMEA,247.425,824.75
2931-XIQBR,APJC,1546.05,5153.5
0106-UGRDO,USA,2454.855,8182.85
5542-TBBWB,GC,20.97,69.9
1930-QPBVZ,EMEA,2005.02,6683.4
2606-PKWJB,APJC,469.215,1564.05
5322-ZSMZY,USA,226.68,755.6
8059-UDZFY,GC,1039.515,3465.05
7740-BTPUX,EMEA,1887.81,6292.7
5220-AGAAX,APJC,499.29,1664.3
0208-BPQEJ,USA,59.43,198.1
9435-JMLSX,GC,1813.77,6045.9
3352-ALMCK,EMEA,1232.445,4108.15
5312-IRCFR,APJC,1794.225,5980.75
5294-IMHHT,USA,1512.96,5043.2
8802-UNOJF,GC,308.925,1029.75
6313-GIDIT,EMEA,856.365,2854.55
6176-YJWAS,APJC,2134.275,7114.25
5310-NOOVA,USA,272.115,907.05
4526-EXKKN,GC,292.185,973.95
5311-IHLEI,EMEA,181.725,605.75
3987-KQDDU,APJC,198.465,661.55
3404-JNXAX,USA,1235.07,4116.9
5131-PONJI,GC,1348.395,4494.65
2845-AFFTX,EMEA,1277.79,4259.3
3489-VSFRD,APJC,984.825,3282.75
3345-JHUEO,USA,16.71,55.7
5815-HGGHV,GC,382.335,1274.45
5260-UMPWX,EMEA,148.185,493.95
2249-YPRNG,APJC,671.895,2239.65
7410-YTJIK,USA,144.225,480.75
